Area Code;Area Code (M49);Area;Item Code;Item Code (CPC);Item;Element Code;Element;Unit;Y1961;Y1961F;Y1962;Y1962F;Y1963;Y1963F;Y1964;Y1964F;Y1965;Y1965F;Y1966;Y1966F;Y1967;Y1967F;Y1968;Y1968F;Y1969;Y1969F;Y1970;Y1970F;Y1971;Y1971F;Y1972;Y1972F;Y1973;Y1973F;Y1974;Y1974F;Y1975;Y1975F;Y1976;Y1976F;Y1977;Y1977F;Y1978;Y1978F;Y1979;Y1979F;Y1980;Y1980F;Y1981;Y1981F;Y1982;Y1982F;Y1983;Y1983F;Y1984;Y1984F;Y1985;Y1985F;Y1986;Y1986F;Y1987;Y1987F;Y1988;Y1988F;Y1989;Y1989F;Y1990;Y1990F;Y1991;Y1991F;Y1992;Y1992F;Y1993;Y1993F;Y1994;Y1994F;Y1995;Y1995F;Y1996;Y1996F;Y1997;Y1997F;Y1998;Y1998F;Y1999;Y1999F;Y2000;Y2000F;Y2001;Y2001F;Y2002;Y2002F;Y2003;Y2003F;Y2004;Y2004F;Y2005;Y2005F;Y2006;Y2006F;Y2007;Y2007F;Y2008;Y2008F;Y2009;Y2009F;Y2010;Y2010F;Y2011;Y2011F;Y2012;Y2012F;Y2013;Y2013F;Y2014;Y2014F;Y2015;Y2015F;Y2016;Y2016F;Y2017;Y2017F;Y2018;Y2018F;Y2019;Y2019F;Y2020;Y2020F;Y2021;Y2021F
5100;'002;Africa;661;'01640;Cocoa beans;5312;Area harvested;ha;3293200.000000;E;3359485.000000;E;3393260.000000;E;3444506.000000;E;3445035.000000;E;3014710.000000;E;3116098.000000;E;2992380.000000;E;3149332.000000;E;3197770.000000;E;3274201.000000;E;3152027.000000;E;3188452.000000;E;3149467.000000;E;3183480.000000;E;3165756.000000;E;3258969.000000;E;3310327.000000;E;3362586.000000;E;3431999.000000;E;3488706.000000;E;3234722.000000;E;3144365.000000;E;3222015.000000;E;3407355.000000;E;3476709.000000;E;3402122.000000;E;3685513.000000;E;3492617.000000;E;3610684.000000;E;3463522.000000;E;3455815.000000;E;3375265.000000;E;3489618.000000;E;4236009.000000;E;4432727.000000;E;4210653.000000;E;4505870.000000;E;4526404.000000;E;5052897.000000;E;4659808.000000;E;4642420.000000;E;5146911.000000;E;5809729.000000;E;5905895.000000;E;5938685.000000;E;6050299.000000;E;6406599.000000;E;6067675.000000;E;6189580.000000;E;6674163.000000;E;6587782.000000;E;6517287.000000;E;6936963.000000;E;7238391.000000;E;6947158.000000;E;7782753.000000;E;8002313.000000;E;8183486.000000;E;8988366.000000;E;7903923.000000;E
5100;'002;Africa;661;'01640;Cocoa beans;5419;Yield;hg/ha;2537.000000;E;2581.000000;E;2719.000000;E;3455.000000;E;2538.000000;E;3216.000000;E;3154.000000;E;2859.000000;E;3190.000000;E;3505.000000;E;3599.000000;E;3289.000000;E;3032.000000;E;3255.000000;E;3155.000000;E;2768.000000;E;2869.000000;E;2746.000000;E;3017.000000;E;2989.000000;E;3048.000000;E;2742.000000;E;2831.000000;E;3331.000000;E;3203.000000;E;3374.000000;E;3534.000000;E;4145.000000;E;4370.000000;E;4215.000000;E;4149.000000;E;4507.000000;E;4467.000000;E;4508.000000;E;4509.000000;E;4840.000000;E;4609.000000;E;4819.000000;E;4404.000000;E;4652.000000;E;4539.000000;E;4611.000000;E;4750.000000;E;4812.000000;E;4606.000000;E;4927.000000;E;4231.000000;E;4428.000000;E;4465.000000;E;4498.000000;E;4644.000000;E;4753.000000;E;4629.000000;E;4632.000000;E;4664.000000;E;4577.000000;E;4715.000000;E;4645.000000;E;4546.000000;E;4436.000000;E;4771.000000;E
5100;'002;Africa;661;'01640;Cocoa beans;5510;Production;tonnes;835368.000000;E;867170.000000;E;922621.000000;E;1190061.000000;E;874245.000000;E;969648.000000;E;982906.000000;E;855617.000000;E;1004663.000000;E;1120835.000000;E;1178239.000000;E;1036633.000000;E;966647.000000;E;1024998.000000;E;1004331.000000;E;876150.000000;E;935141.000000;E;909069.000000;E;1014544.000000;E;1025805.000000;E;1063505.000000;E;886804.000000;E;890274.000000;E;1073104.000000;E;1091393.000000;E;1172902.000000;E;1202157.000000;E;1527569.000000;E;1526251.000000;E;1521760.000000;E;1437082.290000;A;1557615.490000;A;1507815.450000;E;1573019.600000;E;1909831.240000;E;2145524.570000;E;1940483.920000;A;2171507.600000;E;1993327.570000;E;2350853.750000;E;2114951.640000;E;2140544.650000;E;2444772.470000;E;2795670.740000;E;2720082.010000;E;2926066.870000;E;2559619.050000;E;2836711.050000;E;2709217.200000;E;2783862.950000;E;3099219.430000;E;3131100.080000;E;3017063.130000;E;3213111.890000;E;3376036.670000;E;3179540.700000;E;3669859.090000;E;3716876.050000;E;3720536.830000;E;3987015.010000;E;3771117.610000;E
5101;'014;Eastern Africa;661;'01640;Cocoa beans;5312;Area harvested;ha;3800.000000;E;3885.000000;E;3910.000000;E;4056.000000;E;4235.000000;E;4595.000000;E;4761.000000;E;5380.000000;E;5612.000000;E;5910.000000;E;6305.000000;E;6210.000000;E;6060.000000;E;6695.000000;E;7170.000000;E;7230.000000;E;7310.000000;E;9725.000000;E;9625.000000;E;9647.000000;E;9645.000000;E;9913.000000;E;10265.000000;E;10315.000000;E;12035.000000;E;12376.000000;E;12367.000000;E;13267.000000;E;16467.000000;E;20358.000000;E;21076.000000;E;19679.000000;E;18592.000000;E;17072.000000;E;19972.000000;E;21162.000000;E;22091.000000;E;22345.000000;E;23094.000000;A;21465.000000;E;22236.000000;E;24665.000000;E;25451.000000;E;23961.000000;E;28929.000000;E;41452.000000;E;47859.000000;E;54624.000000;E;64462.000000;E;64490.000000;E;70403.000000;E;64595.000000;E;70880.000000;E;94095.000000;E;102034.000000;E;103567.000000;E;104490.000000;E;107540.000000;E;93788.000000;E;104930.000000;E;111809.000000;E
5101;'014;Eastern Africa;661;'01640;Cocoa beans;5419;Yield;hg/ha;2924.000000;E;2211.000000;E;1716.000000;E;1879.000000;E;1896.000000;E;2037.000000;E;2304.000000;E;2515.000000;E;2643.000000;E;2858.000000;E;2698.000000;E;3349.000000;E;3332.000000;E;3582.000000;E;3349.000000;E;3557.000000;E;3123.000000;E;3409.000000;E;3125.000000;E;2961.000000;E;3058.000000;E;3202.000000;E;3337.000000;E;4591.000000;E;3108.000000;E;3298.000000;E;4207.000000;E;4394.000000;E;3896.000000;E;3314.000000;E;3232.000000;E;3824.000000;E;4315.000000;E;3235.000000;E;4368.000000;E;4406.000000;E;4628.000000;E;4620.000000;E;4987.000000;A;4878.000000;E;4806.000000;E;4840.000000;E;5005.000000;E;5190.000000;E;5492.000000;E;5135.000000;E;4910.000000;E;4851.000000;E;4892.000000;E;5123.000000;E;4835.000000;E;5115.000000;E;4944.000000;E;5357.000000;E;5839.000000;E;5718.000000;E;5635.000000;E;5769.000000;E;5568.000000;E;5871.000000;E;5817.000000;E
5101;'014;Eastern Africa;661;'01640;Cocoa beans;5510;Production;tonnes;1111.000000;E;859.000000;E;671.000000;E;762.000000;E;803.000000;E;936.000000;E;1097.000000;E;1353.000000;E;1483.000000;E;1689.000000;E;1701.000000;E;2080.000000;E;2019.000000;E;2398.000000;E;2401.000000;E;2572.000000;E;2283.000000;E;3315.000000;E;3008.000000;E;2856.000000;E;2949.000000;E;3174.000000;E;3425.000000;E;4736.000000;E;3741.000000;E;4081.000000;E;5203.000000;E;5829.000000;E;6415.000000;E;6746.000000;E;6811.200000;A;7524.490000;A;8022.790000;E;5523.090000;E;8723.290000;E;9323.600000;E;10224.000000;E;10324.430000;E;11517.000000;A;10471.000000;E;10686.450000;E;11936.800000;E;12737.000000;E;12436.230000;E;15888.540000;E;21287.000000;E;23500.670000;E;26496.590000;E;31533.610000;E;33035.620000;E;34037.490000;E;33039.480000;E;35040.130000;E;50405.890000;E;59578.860000;E;59220.630000;E;58876.600000;E;62042.700000;E;52217.310000;E;61606.530000;E;65042.510000;E
5102;'017;Middle Africa;661;'01640;Cocoa beans;5312;Area harvested;ha;530900.000000;E;532100.000000;E;531850.000000;E;530950.000000;E;531300.000000;E;559815.000000;E;544337.000000;E;550900.000000;E;543920.000000;E;567560.000000;E;573322.000000;E;480317.000000;E;512392.000000;E;492772.000000;E;502810.000000;E;559526.000000;E;581459.000000;E;577602.000000;E;581261.000000;E;597652.000000;E;579761.000000;E;560809.000000;E;575500.000000;E;567000.000000;E;573620.000000;E;556733.000000;E;586272.000000;E;567275.000000;E;569064.000000;E;505577.000000;E;478396.000000;E;481227.000000;E;434084.000000;E;469247.000000;E;464918.000000;E;479421.000000;E;483556.000000;E;475995.000000;E;480412.000000;E;476664.000000;E;465535.000000;E;442482.000000;E;536460.000000;E;569827.000000;E;473516.000000;E;502943.000000;E;625520.000000;E;655345.000000;E;659551.000000;E;732247.000000;E;738305.000000;E;722864.000000;E;735221.000000;E;787917.000000;E;836235.000000;E;592391.000000;E;698159.000000;E;717370.000000;E;796777.000000;E;807145.000000;E;869219.000000;E
5102;'017;Middle Africa;661;'01640;Cocoa beans;5419;Yield;hg/ha;2270.000000;E;2394.000000;E;2559.000000;E;2773.000000;E;2462.000000;E;2615.000000;I;2719.000000;I;2934.000000;I;2869.000000;E;3393.000000;E;3239.000000;E;3362.000000;E;3303.000000;E;3171.000000;E;2531.000000;E;1915.000000;E;2247.000000;E;2327.000000;E;2583.000000;E;2393.000000;E;2493.000000;E;2268.000000;E;2239.000000;E;2456.000000;E;2374.000000;E;2573.000000;E;2627.000000;E;2686.000000;E;2583.000000;E;2681.000000;E;2614.000000;E;2475.000000;E;2729.000000;E;2678.000000;E;3291.000000;E;3014.000000;E;2998.000000;E;3000.000000;E;2799.000000;E;2928.000000;E;2967.000000;E;3124.000000;E;3146.000000;E;3149.000000;E;3208.000000;E;3488.000000;E;3595.000000;E;3668.000000;E;3731.000000;E;3757.000000;E;3401.000000;E;3836.000000;E;3891.000000;E;3580.000000;E;3865.000000;E;3877.000000;E;3844.000000;E;3870.000000;E;3912.000000;E;3940.000000;E;3943.000000;E
5102;'017;Middle Africa;661;'01640;Cocoa beans;5510;Production;tonnes;120497.000000;E;127401.000000;E;136110.000000;E;147212.000000;E;130790.000000;E;146392.000000;E;148032.000000;E;161658.000000;E;156072.000000;E;192589.000000;E;185712.000000;E;161496.000000;E;169250.000000;E;156265.000000;E;127241.000000;E;107145.000000;E;130654.000000;E;134430.000000;E;150120.000000;E;143021.000000;E;144551.000000;E;127185.000000;E;128828.000000;E;139261.000000;E;136185.000000;E;143236.000000;E;154026.000000;E;152398.000000;E;147017.000000;E;135529.000000;E;125041.090000;A;119120.000000;A;118463.660000;A;125657.510000;A;153007.950000;A;144500.960000;E;144959.920000;A;142804.170000;E;134465.570000;E;139581.750000;E;138146.190000;E;138237.860000;E;168789.470000;E;179421.510000;E;151894.470000;E;175408.870000;E;224856.380000;E;240356.450000;E;246105.600000;E;275082.940000;E;251106.940000;E;277290.600000;E;286042.000000;E;282075.020000;E;323171.810000;E;229666.080000;E;268379.490000;E;277594.360000;E;311728.520000;E;318008.480000;E;342775.100000;E
5105;'011;Western Africa;661;'01640;Cocoa beans;5312;Area harvested;ha;2758500.000000;E;2823500.000000;E;2857500.000000;E;2909500.000000;E;2909500.000000;E;2450300.000000;E;2567000.000000;E;2436100.000000;E;2599800.000000;E;2624300.000000;E;2694574.000000;E;2665500.000000;E;2670000.000000;E;2650000.000000;E;2673500.000000;E;2599000.000000;E;2670200.000000;E;2723000.000000;E;2771700.000000;E;2824700.000000;E;2899300.000000;E;2664000.000000;E;2558600.000000;E;2644700.000000;E;2821700.000000;E;2907600.000000;E;2803483.000000;E;3104971.000000;E;2907086.000000;E;3084749.000000;E;2964051.000000;E;2954909.000000;E;2922590.000000;E;3003299.000000;E;3751119.000000;E;3932144.000000;E;3705005.000000;E;4007530.000000;E;4022898.000000;E;4554768.000000;E;4172037.000000;E;4175274.000000;E;4585000.000000;E;5215940.000000;E;5403450.000000;E;5394290.000000;E;5376920.000000;E;5696630.000000;E;5343662.000000;E;5392843.000000;E;5865455.000000;E;5800323.000000;E;5711186.000000;E;6054951.000000;E;6300122.000000;E;6251200.000000;E;6980104.000000;E;7177403.000000;E;7292921.000000;E;8076291.000000;E;6922895.000000;E
5105;'011;Western Africa;661;'01640;Cocoa beans;5419;Yield;hg/ha;2587.000000;E;2617.000000;E;2750.000000;E;3582.000000;E;2553.000000;E;3356.000000;E;3248.000000;E;2843.000000;E;3258.000000;E;3531.000000;E;3677.000000;E;3275.000000;E;2979.000000;E;3269.000000;E;3272.000000;E;2949.000000;E;3004.000000;E;2833.000000;E;3108.000000;E;3115.000000;E;3159.000000;E;2840.000000;E;2963.000000;E;3513.000000;E;3372.000000;E;3527.000000;E;3720.000000;E;4410.000000;E;4722.000000;E;4472.000000;E;4404.000000;E;4843.000000;E;4726.000000;E;4801.000000;E;4660.000000;E;5065.000000;E;4819.000000;E;5036.000000;E;4592.000000;E;4832.000000;E;4713.000000;E;4767.000000;E;4936.000000;E;4992.000000;E;4723.000000;E;5060.000000;E;4298.000000;E;4511.000000;E;4550.000000;E;4591.000000;E;4798.000000;E;4863.000000;E;4721.000000;E;4757.000000;E;4751.000000;E;4624.000000;E;4789.000000;E;4705.000000;E;4603.000000;E;4467.000000;E;4858.000000;E
5105;'011;Western Africa;661;'01640;Cocoa beans;5510;Production;tonnes;713760.000000;E;738910.000000;E;785840.000000;E;1042087.000000;E;742652.000000;E;822320.000000;E;833777.000000;E;692606.000000;E;847108.000000;E;926557.000000;E;990826.000000;E;873057.000000;E;795378.000000;E;866335.000000;E;874689.000000;E;766433.000000;E;802204.000000;E;771324.000000;E;861416.000000;E;879928.000000;E;916005.000000;E;756445.000000;E;758021.000000;E;929107.000000;E;951467.000000;E;1025585.000000;E;1042928.000000;E;1369342.000000;E;1372819.000000;E;1379485.000000;E;1305230.000000;A;1430971.000000;A;1381329.000000;A;1441839.000000;A;1748100.000000;E;1991700.000000;E;1785300.000000;A;2018379.000000;E;1847345.000000;E;2200801.000000;E;1966119.000000;E;1990370.000000;E;2263246.000000;E;2603813.000000;E;2552299.000000;E;2729371.000000;E;2311262.000000;E;2569858.000000;E;2431578.000000;E;2475744.400000;E;2814075.000000;E;2820770.000000;E;2695981.000000;E;2880630.970000;E;2993286.000000;E;2890654.000000;E;3342603.000000;E;3377239.000000;E;3356591.000000;E;3607400.000000;E;3363300.000000;E
5200;'019;Americas;661;'01640;Cocoa beans;5312;Area harvested;ha;1041303.000000;E;1034058.000000;E;1050664.000000;E;1002602.000000;E;1067855.000000;E;984504.000000;E;1017929.000000;E;994003.000000;E;1014885.000000;E;1065182.000000;E;1051136.000000;E;1036553.000000;E;1027093.000000;E;1134589.000000;E;1053009.000000;E;1017489.000000;E;1038132.000000;E;1132002.000000;E;1128675.000000;E;1133798.000000;E;1166049.000000;E;1238979.000000;E;1283531.000000;E;1279018.000000;E;1357098.000000;E;1429723.000000;E;1475690.000000;E;1478129.000000;E;1466150.000000;E;1490651.000000;E;1467070.000000;E;1548094.000000;E;1555783.000000;E;1513119.000000;E;1636578.000000;E;1516932.000000;E;1557100.000000;E;1502418.000000;E;1423568.000000;E;1588985.000000;E;1533807.000000;E;1399265.000000;E;1388078.000000;E;1419620.000000;E;1432305.000000;E;1460380.000000;E;1463038.000000;E;1514953.000000;E;1555789.000000;E;1563915.000000;E;1619325.000000;E;1671155.000000;E;1706684.000000;E;1681314.000000;E;1767300.000000;E;1824695.000000;E;1665740.000000;E;1707432.000000;E;1760477.000000;E;1865280.000000;E;1860544.000000;E
5200;'019;Americas;661;'01640;Cocoa beans;5419;Yield;hg/ha;3155.000000;E;3078.000000;E;3124.000000;E;3206.000000;E;3023.000000;E;3478.000000;E;3658.000000;E;3555.000000;E;3674.000000;E;3581.000000;E;3954.000000;E;4147.000000;E;3860.000000;E;4194.000000;E;4716.000000;E;4249.000000;E;4416.000000;E;4604.000000;E;5063.000000;E;4875.000000;E;4811.000000;E;4900.000000;E;4526.000000;E;4459.000000;E;5420.000000;E;5098.000000;E;3935.000000;E;4513.000000;E;4697.000000;E;3726.000000;E;4226.000000;E;4059.000000;E;4159.000000;E;4126.000000;E;3754.000000;E;3711.000000;E;3705.000000;E;3543.000000;E;3332.000000;E;2688.000000;E;2953.000000;E;3053.000000;E;3329.000000;E;3426.000000;E;3316.000000;E;3406.000000;E;3357.000000;E;3442.000000;E;3785.000000;E;3950.000000;E;4455.000000;E;4026.000000;E;3969.000000;E;4299.000000;E;4411.000000;E;4031.000000;E;4965.000000;E;5174.000000;E;5438.000000;E;5306.000000;E;5327.000000;E
5200;'019;Americas;661;'01640;Cocoa beans;5510;Production;tonnes;328486.000000;E;318316.000000;E;328226.000000;E;321409.000000;E;322824.000000;E;342394.000000;E;372404.000000;E;353353.000000;E;372910.000000;E;381416.000000;E;415586.000000;E;429816.000000;E;396443.000000;E;475892.000000;E;496591.000000;E;432360.000000;E;458408.000000;E;521229.000000;E;571446.000000;E;552693.000000;E;560954.000000;E;607052.000000;E;580952.000000;E;570372.000000;E;735514.000000;E;728876.000000;E;580735.000000;E;667119.000000;E;688701.000000;E;555441.000000;E;620000.790000;A;628432.420000;A;647083.080000;A;624247.050000;A;614401.390000;A;562919.110000;A;576919.080000;A;532341.270000;A;474321.440000;A;427155.090000;A;452883.820000;A;427172.370000;E;462155.250000;E;486392.070000;E;474971.570000;A;497445.860000;E;491148.110000;A;521504.970000;E;588877.870000;E;617808.210000;E;721460.490000;E;672788.860000;E;677368.820000;E;722826.570000;A;779576.940000;A;735623.780000;A;827035.910000;A;883447.980000;A;957377.130000;E;989628.800000;E;991033.120000;E
5204;'013;Central America;661;'01640;Cocoa beans;5312;Area harvested;ha;107383.000000;E;107975.000000;E;108603.000000;E;108671.000000;E;109748.000000;E;109791.000000;E;109503.000000;E;112293.000000;E;113635.000000;E;115835.000000;E;118548.000000;E;106665.000000;E;113166.000000;E;112488.000000;E;101861.000000;E;101687.000000;E;101229.000000;E;112331.000000;E;108673.000000;E;96469.000000;E;95433.000000;E;89716.000000;E;79038.000000;E;95412.000000;E;96619.000000;E;98297.000000;E;97143.000000;E;106282.000000;E;102002.000000;E;109941.000000;E;102872.000000;E;107856.000000;E;107922.000000;E;109186.000000;E;119752.000000;E;119640.000000;E;105915.000000;E;104544.000000;E;106790.000000;E;100395.000000;E;100977.000000;E;98430.000000;E;96561.000000;E;97388.000000;E;76510.000000;E;81415.000000;E;79569.000000;E;99783.000000;E;117923.000000;E;109716.000000;E;101468.000000;E;96017.000000;E;89445.000000;E;86439.000000;A;88440.000000;A;87770.000000;A;88748.000000;E;89674.000000;E;94528.000000;E;96254.000000;E;91623.000000;E
5204;'013;Central America;661;'01640;Cocoa beans;5419;Yield;hg/ha;3755.000000;I;4142.000000;I;3989.000000;I;3023.000000;I;2834.000000;E;3176.000000;E;3184.000000;E;3383.000000;I;3034.000000;I;3064.000000;E;3020.000000;E;4271.000000;E;3707.000000;E;3838.000000;E;4204.000000;E;3905.000000;E;3869.000000;E;5306.000000;E;4840.000000;E;4744.000000;E;4148.000000;E;5474.000000;E;5076.000000;E;4853.000000;E;6376.000000;E;5684.000000;E;5460.000000;E;6381.000000;E;6059.000000;E;4996.000000;E;5343.000000;E;4952.000000;E;5922.000000;E;4772.000000;E;4799.000000;E;3985.000000;E;4903.000000;E;4880.000000;E;4479.000000;E;3398.000000;E;5653.000000;E;5838.000000;E;6398.000000;E;5787.000000;E;6342.000000;E;6382.000000;E;6649.000000;E;6411.000000;E;6353.000000;E;5956.000000;E;5809.000000;E;5838.000000;E;5858.000000;E;5123.000000;A;5343.000000;A;5280.000000;A;5478.000000;E;5576.000000;E;5367.000000;E;5393.000000;E;5580.000000;E
5204;'013;Central America;661;'01640;Cocoa beans;5510;Production;tonnes;40318.000000;E;44724.000000;E;43322.000000;E;32853.000000;E;31106.000000;E;34872.000000;E;34861.000000;E;37989.000000;E;34474.000000;E;35488.000000;E;35801.000000;E;45561.000000;E;41951.000000;E;43168.000000;E;42819.000000;E;39708.000000;E;39168.000000;E;59605.000000;E;52603.000000;E;45762.000000;E;39581.000000;E;49115.000000;E;40120.000000;E;46301.000000;E;61606.000000;E;55872.000000;E;53039.000000;E;67822.000000;E;61798.000000;E;54924.000000;E;54959.850000;E;53407.540000;E;63915.230000;A;52104.920000;E;57470.600000;E;47680.290000;E;51933.980000;E;51022.360000;E;47826.280000;E;34113.000000;E;57077.170000;E;57463.880000;E;61784.330000;E;56358.560000;E;48526.000000;E;51957.460000;E;52905.720000;E;63974.480000;E;74921.380000;E;65344.840000;E;58942.700000;A;56052.540000;E;52396.080000;E;44278.780000;A;47251.480000;A;46345.900000;A;48616.080000;A;50003.660000;A;50734.870000;E;51913.710000;E;51127.320000;E
5206;'029;Caribbean;661;'01640;Cocoa beans;5312;Area harvested;ha;126050.000000;E;126430.000000;E;131940.000000;E;127190.000000;E;118750.000000;E;121840.000000;E;119140.000000;E;121590.000000;E;114190.000000;E;151640.000000;E;135440.000000;E;151590.000000;E;149120.000000;E;153190.000000;E;132940.000000;E;140490.000000;E;144690.000000;E;145814.000000;E;149798.000000;E;138749.000000;E;145308.000000;E;182309.000000;E;183983.000000;E;167416.000000;E;158045.000000;E;170298.000000;E;222352.000000;E;169410.000000;E;160183.000000;E;166339.000000;E;161351.000000;E;157639.000000;E;167580.000000;E;173369.000000;E;203292.000000;E;182290.000000;E;183703.000000;E;190246.000000;E;144670.000000;E;191938.000000;E;151087.000000;E;162787.000000;E;158624.000000;E;160652.000000;E;181637.000000;E;189582.000000;E;187677.000000;E;185894.000000;E;187694.000000;E;197421.000000;E;190150.000000;E;191193.000000;E;194694.000000;E;200472.000000;E;205827.000000;E;211289.000000;E;176987.000000;E;182322.000000;E;179819.000000;E;195451.000000;E;154352.000000;E
5206;'029;Caribbean;661;'01640;Cocoa beans;5419;Yield;hg/ha;4204.000000;E;4040.000000;E;4285.000000;E;4416.000000;I;3412.000000;E;3514.000000;E;3380.000000;E;3600.000000;E;3383.000000;E;3552.000000;E;3384.000000;E;3396.000000;E;3303.000000;E;3386.000000;E;3398.000000;E;3251.000000;E;3232.000000;E;3508.000000;E;3259.000000;E;2821.000000;E;3061.000000;E;2673.000000;E;3052.000000;E;3378.000000;E;3023.000000;E;2949.000000;E;2579.000000;E;3056.000000;E;3806.000000;E;3439.000000;E;3687.000000;E;3916.000000;E;4000.000000;E;4361.000000;E;3652.000000;E;4101.000000;E;3458.000000;E;3703.000000;E;2486.000000;E;2542.000000;E;3572.000000;E;3420.000000;E;3552.000000;E;3586.000000;E;2214.000000;E;2996.000000;E;2956.000000;E;3061.000000;E;3599.000000;E;3699.000000;E;3591.000000;E;4647.000000;E;4361.000000;E;4482.000000;E;4651.000000;E;4812.000000;E;5203.000000;E;5105.000000;E;4700.000000;E;4274.000000;E;4968.000000;E
5206;'029;Caribbean;661;'01640;Cocoa beans;5510;Production;tonnes;52990.000000;E;51075.000000;E;56538.000000;E;56171.000000;E;40513.000000;E;42813.000000;E;40272.000000;E;43768.000000;E;38634.000000;E;53856.000000;E;45828.000000;E;51483.000000;E;49259.000000;E;51864.000000;E;45172.000000;E;45673.000000;E;46767.000000;E;51148.000000;E;48815.000000;E;39137.000000;E;44486.000000;E;48733.000000;E;56146.000000;E;56556.000000;E;47780.000000;E;50215.000000;E;57344.000000;E;51772.000000;E;60973.000000;E;57205.000000;E;59494.000000;E;61725.000000;A;67032.000000;A;75603.290000;A;74251.900000;A;74765.810000;A;63524.860000;E;70455.480000;A;35968.480000;E;48789.090000;E;53969.650000;E;55665.490000;E;56336.430000;E;57611.150000;E;40215.340000;A;56792.230000;E;55470.310000;E;56906.000000;E;67544.530000;E;73030.610000;E;68279.220000;E;88849.530000;E;84905.950000;E;89856.220000;E;95724.810000;E;101669.780000;E;92091.090000;E;93079.210000;E;84516.200000;E;83535.520000;E;76678.810000;E
5207;'005;South America;661;'01640;Cocoa beans;5312;Area harvested;ha;807870.000000;E;799653.000000;E;810121.000000;E;766741.000000;E;839357.000000;E;752873.000000;E;789286.000000;E;760120.000000;E;787060.000000;E;797707.000000;E;797148.000000;E;778298.000000;E;764807.000000;E;868911.000000;E;818208.000000;E;775312.000000;E;792213.000000;E;873857.000000;E;870204.000000;E;898580.000000;E;925308.000000;E;966954.000000;E;1020510.000000;E;1016190.000000;E;1102434.000000;E;1161128.000000;E;1156195.000000;E;1202437.000000;E;1203965.000000;E;1214371.000000;E;1202848.000000;A;1282600.000000;A;1280281.000000;A;1230563.000000;A;1313533.000000;A;1215002.000000;A;1267482.000000;A;1207628.000000;A;1172108.000000;A;1296652.000000;A;1281744.000000;A;1138048.000000;A;1132892.000000;A;1161581.000000;A;1174158.000000;A;1189383.000000;A;1195792.000000;A;1229276.000000;A;1250173.000000;E;1256778.000000;A;1327707.000000;A;1383946.000000;A;1422545.000000;A;1394402.000000;A;1473033.000000;A;1525637.000000;A;1400004.000000;A;1435436.000000;A;1486130.000000;A;1573575.000000;A;1614568.000000;E
5207;'005;South America;661;'01640;Cocoa beans;5419;Yield;hg/ha;2911.000000;E;2783.000000;E;2819.000000;E;3031.000000;E;2993.000000;E;3516.000000;E;3766.000000;I;3573.000000;I;3809.000000;E;3661.000000;E;4189.000000;E;4276.000000;E;3991.000000;E;4383.000000;E;4994.000000;E;4475.000000;E;4702.000000;E;4697.000000;E;5401.000000;E;5206.000000;E;5154.000000;E;5266.000000;E;4749.000000;E;4601.000000;E;5680.000000;E;5364.000000;E;4068.000000;E;4553.000000;E;4701.000000;E;3651.000000;E;4203.000000;A;4002.000000;A;4031.000000;A;4035.000000;A;3675.000000;A;3625.000000;A;3641.000000;A;3402.000000;A;3332.000000;A;2655.000000;A;2667.000000;A;2759.000000;A;3037.000000;A;3206.000000;A;3289.000000;A;3268.000000;A;3201.000000;A;3259.000000;A;3571.000000;E;3815.000000;A;4476.000000;A;3814.000000;A;3796.000000;A;4222.000000;A;4322.000000;A;3852.000000;A;4902.000000;A;5158.000000;A;5532.000000;A;5428.000000;A;5346.000000;E
5207;'005;South America;661;'01640;Cocoa beans;5510;Production;tonnes;235178.000000;E;222517.000000;E;228366.000000;E;232385.000000;E;251205.000000;E;264709.000000;E;297271.000000;E;271596.000000;E;299802.000000;E;292072.000000;E;333957.000000;E;332772.000000;E;305233.000000;E;380860.000000;E;408600.000000;E;346979.000000;E;372473.000000;E;410476.000000;E;470028.000000;E;467794.000000;E;476887.000000;E;509204.000000;E;484686.000000;E;467515.000000;E;626128.000000;E;622789.000000;E;470352.000000;E;547525.000000;E;565930.000000;E;443312.000000;E;505546.940000;A;513299.880000;A;516135.850000;A;496538.850000;A;482678.890000;A;440473.000000;A;461460.230000;A;410863.420000;A;390526.680000;A;344253.000000;A;341837.000000;A;314043.000000;A;344034.490000;A;372422.370000;A;386230.230000;A;388696.180000;A;382772.080000;A;400624.490000;A;446411.960000;A;479432.760000;A;594238.560000;A;527886.780000;A;540066.800000;A;588691.580000;A;636600.650000;A;587608.100000;A;686328.730000;A;740365.110000;A;822126.060000;A;854179.570000;A;863226.990000;E
